prod code,product name,,Variant Grams,Variant Price,Variant Compare At Price,Image Src,Cost per item,SHIPPING,GST,TOTAL,PAYOUT,TRAN CHRG,PROFIT,PURCHASE RATE,MRP,DISCOUNT,SELLING RATE
2434,Basting Brush Set Silicone Pastry Brush,Kitchen,70,96,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_b5ff05e5-ab15-4778-bfe6-c1abfc46b7d7.jpg?v=1624558977,48,42,16,106,80,24,125,335,402,20,322
1094,Plastic Inter Design Bathroom Kitchen Organize Shelf Rack Shower Corner,Home Improvement,509,96,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1094.jpg?v=1619126066,48,84,24,156,80,24,97,357,429,20,343
1141,Multipurpose Shelf Storage Rack Organizer Caddy Basket with Sticker,Home Improvement,766,96,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1141SKUCODE.jpg?v=1614288291,48,84,24,156,80,24,97,357,429,20,343
1088,Exclusive Decorative Fridge Top Cover for Fridge,Home Decor,280,96,298,https://cdn.shopify.com/s/files/1/1916/9825/products/58_aa4f5f52-c7a6-41a9-a187-b2b0974a2096.jpg?v=1611903543,48,42,16,106,80,24,259,469,563,20,450
1579,Bottle Mop for Home Cleaning,Cleaning Supplies,2144,96,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1579.jpg?v=1613684693,48,210,46,304,80,24,120,528,633,20,507
2092,"Dry Fruit, Chocolates, Mouth Freshener, Nuts and Mukhvas Storage, Serving Decorative Box with Serving Tray",Home Decor,478,98,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy.jpg?v=1618532376,49,42,16,107,80,24,90,301,361,20,289
0796,Heat Resistant Silicon Iron Mat,Home Improvement,80,100,298,https://cdn.shopify.com/s/files/1/1916/9825/products/DSCN0207.jpg?v=1606574613,50,42,17,109,80,24,90,303,364,20,291
1326,Toilet Cleaner Flush Tab (Ocean Blue) - 100 Gram,Cleaning Supplies,111,100,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1326-1photo_1.jpg?v=1617924644,50,42,17,109,80,24,96,309,371,20,297
2215,Vegetable and Dry Fruit Cutter with Stainless Steel Blades,Kitchen,458,100,298,https://cdn.shopify.com/s/files/1/1916/9825/products/2215SKUCODE.jpg?v=1611889314,50,42,17,109,80,24,107,320,384,20,308
1124,Premium Multipurpose Heavy Duty Cupboard/Refrigerator/Sofa Base Stand - Set of 4 Pcs,Home Improvement,617,100,298,https://cdn.shopify.com/s/files/1/1916/9825/products/01_1713d8ec-5334-4d47-ae9a-1e32ea86c567.jpg?v=1629391785,50,84,24,158,80,24,98,360,432,20,345
2030,"4In1 Combo - Stainless Steel Kitchen Lighter, Knife, Peeler and Smooth Grater",Kitchen,306,102,298,https://cdn.shopify.com/s/files/1/1916/9825/products/01_c9815e7f-4406-4cab-bb7d-b6a0213debc6.jpg?v=1606578180,51,42,17,110,80,24,90,304,365,20,292
2091,Multipurpose 4 Section Royal Design Silver Storage/Gift Box,Home Decor,474,104,298,https://cdn.shopify.com/s/files/1/1916/9825/products/DSCN0132.jpg?v=1606578787,52,42,17,111,80,24,90,305,367,20,293
2237,Multipurpose Tortoise Shape Dry Fruit/ Gift Box,Home Decor,604,104,298,https://cdn.shopify.com/s/files/1/1916/9825/products/22371SKUCODE.jpg?v=1613085851,52,84,24,160,80,24,98,362,434,20,347
1099,Plastic Multipurpose Kitchen Bathroom Shelf Wall Holder Storage Rack,Home Improvement,588,104,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1099SKUCODE.jpg?v=1611888928,52,84,24,160,80,24,98,362,434,20,347
2066,Decorative Napkin Tissue Roll Holder,"Kitchen Storage, Container & Rack",1137,104,298,https://cdn.shopify.com/s/files/1/1916/9825/products/2066.jpg?v=1618532366,52,126,32,210,80,24,106,420,503,20,403
1093,Multi-Functional Washing Fruits and Vegetables Bowl & Strainer with Handle,"Kitchen Storage, Container & Rack",1383,104,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1093.jpg?v=1611888875,52,126,32,210,80,24,106,420,503,20,403
0749,Wet & Dry Floor Cleaning Plastic Broom,Home Improvement,315,106,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_141a791e-75fd-4850-832d-6dcee9ba0c9f.jpg?v=1619125911,53,42,17,112,80,24,91,307,368,20,294
0806,Multipurpose Round Shape Big Serving Mixing Bowl (6 pack),"Kitchen Storage, Container & Rack",263,108,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_be3c1bb0-8c9e-4cf7-b49a-f53531f90ba9.jpg?v=1619125959,54,42,17,113,80,24,91,308,369,20,295
2082,Premium Quality Stainless Steel Kitchen Cooking Tong,Kitchen,206,110,298,https://cdn.shopify.com/s/files/1/1916/9825/products/IMG-20200815-WA0104.jpg?v=1606578662,55,42,17,114,80,24,91,309,371,20,297
2021,Stainless Steel LPG Stove Legs 4pcs,Kitchen,209,110,298,https://cdn.shopify.com/s/files/1/1916/9825/products/4pc.jpg?v=1606578108,55,42,17,114,80,24,91,309,371,20,297
2086,"Kitchen Square Stainless Steel Roaster Papad Jali, Barbecue Grill with Wooden Handle",Kitchen,651,110,298,https://cdn.shopify.com/s/files/1/1916/9825/products/5_afd7e161-bced-416b-9bf9-a79df4874acc.jpg?v=1606578715,55,84,25,164,80,24,99,367,440,20,352
2085,"Kitchen Round Stainless Steel Roaster Papad Jali, Barbecue Grill with Wooden Handle",Kitchen,722,110,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1_64818c08-a486-4ae2-8314-52fc906e4ea9.jpg?v=1606578703,55,84,25,164,80,24,99,367,440,20,352
1904,Bubble Gun Liquid Refill for Kids (750Ml),Toys For Kids,790,110,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_1c4293ca-bd86-4a1c-af25-5da8a2aa4486.jpg?v=1640869239,55,84,25,164,80,24,99,367,440,20,352
3426,"Baby Shower Props for Photoshoot, Photo Booth, Decorations 20 Pcs, Sticks Attached for Mom to Be Shoot, Maternity Shoot, Photography",Other,331,112,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1_1d5908e8-c63b-470a-badd-cf475372896b.jpg?v=1606580174,56,42,18,116,80,24,91,311,373,20,299
0500,Multi functional Stainless Steel Folding Pocket Knife (11 in 1 screwdriver),Power & Hand tools,90,118,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_b2ba0a07-d362-4d4a-a66d-ec4bc1bd5858.jpg?v=1618531947,59,42,18,119,80,24,92,315,378,20,302
0516,Multi-Function Washable Dust Mop/Floor Cleaning Slippers,Cleaning Supplies,229,118,298,https://cdn.shopify.com/s/files/1/1916/9825/products/0516.jpg?v=1618531993,59,42,18,119,80,24,92,315,378,20,302
2381,Ladoo Bal Gopal Small Sinhasan for Pooja Mandir Krishna Sofa Asan,Home Decor,328,118,298,https://cdn.shopify.com/s/files/1/1916/9825/products/01_4c35df30-cd4c-4f6f-9a70-a7c058052aff.jpg?v=1621546771,59,42,18,119,80,24,92,315,378,20,302
1472,Silicone Gel Heel Pad Protector Insole Cups for Heel Swelling Pain Relief,"Beauty, Health & Personal Care",116,118,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_b690b4af-3a7a-481c-a8bd-b2d105df9aa1.jpg?v=1625166153,59,42,18,119,80,24,92,315,378,20,302
2428,Plastic Vegetable Chopper Cutter with Stainless Steel Blade,Kitchen,639,118,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_5530c331-90db-4142-8fb2-0fa1c53c6d80.jpg?v=1624558933,59,84,26,169,80,24,99,372,447,20,357
1072,High Speed Puzzle Cube,Toys For Kids,70,118,298,https://cdn.shopify.com/s/files/1/1916/9825/products/b507ecac-78ef-4312-a9fb-dac8ecd6c39e_1.jpg?v=1609469926,59,42,18,119,80,24,392,615,739,20,591
2088,Multipurpose Round Storage Plastic Basket Tray (3pcs),"Kitchen Storage, Container & Rack",193,120,298,https://cdn.shopify.com/s/files/1/1916/9825/products/DSCN0097.jpg?v=1606578740,60,42,18,120,80,24,92,316,379,20,303
2089,Multipurpose Royal Design Round Silver Storage/Gift Box,Home Decor,312,120,298,https://cdn.shopify.com/s/files/1/1916/9825/products/DSCN0120.jpg?v=1606578759,60,42,18,120,80,24,92,316,395,25,296
1240,Plastic Cleaning Brush for Household,Home Improvement,206,120,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_9d463580-298b-42ac-ab98-dfe29e8436a1.jpg?v=1625755252,60,42,18,120,80,24,92,316,395,25,296
1924,Magnetic Letters to Learn Spelling,Toys For Kids,370,120,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_79ee110b-a2e3-435d-ae88-09ca59d0e01e.jpg?v=1624558761,60,42,18,120,80,24,107,331,413,25,310
2185,Round Shaped Mini Soup Plates/Dishes - 6 pcs,Kitchen,300,122,298,https://cdn.shopify.com/s/files/1/1916/9825/products/74935fcb-d71d-4333-8319-800333ed4513.jpg?v=1609470219,61,42,19,122,80,24,92,318,398,25,298
0728,Multifunctional Washing Fruits & Vegetables Basket Strainer and Detachable Drain Basket Bowl,"Kitchen Storage, Container & Rack",1613,122,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_c6ca9fad-4e9e-4b46-8be8-1313d3d54ee8.jpg?v=1619125842,61,168,41,270,80,24,115,489,611,25,458
0508,Safety Helmet Construction Protective Helmets Anti-smashing,Hardware,2328,122,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_405ff04d-413b-4e1c-892a-7ac1bc7e6660.jpg?v=1639569794,61,210,49,320,80,24,122,546,683,25,512
0723,Power-Free Manual Hand Blender With Stainless Steel Blades,Kitchen,455,126,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_ebda08b1-535d-4a4d-b3ab-6e638e6667cd.jpg?v=1619125831,63,42,19,124,80,24,92,320,401,25,300
4629,Stainless Steel Diffrent Shape Cookie Cutter Set Baking Tools (Pack of 12),Kitchen,139,130,298,https://cdn.shopify.com/s/files/1/1916/9825/products/02_e95ce9a7-e15a-4736-9211-463a8bf3638e.jpg?v=1624559115,65,42,19,126,80,24,93,323,403,25,303
0346,Wireless Home Security Dummy Camera CCTV,Security,216,130,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_2fbcaf9b-f986-4685-81db-2d8ce46700f6.jpg?v=1631021518,65,42,19,126,80,24,93,323,403,25,303
0794,Round Foldable Fruit Vegetables Washing Bowl Drying Basket,"Kitchen Storage, Container & Rack",522,130,298,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2020-08-24at3.20.59PM.jpg?v=1606574588,65,84,27,176,80,24,100,380,475,25,357
3258,Flexible Silicone 3D Diamond Heart Shape Pinata Chocolate Cake Mold,Kitchen,514,136,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_31236db3-4eb7-4225-830d-ae2c34d00eac.jpg?v=1624559055,68,84,27,179,80,24,135,418,523,25,392
1566,Transparent Strong Tape Rolls for Multipurpose Packing Use,Office Supply,250,144,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1566SKUCODE.jpg?v=1611889125,72,42,21,135,80,24,94,333,416,25,312
2147,Plastic 2 Sections Air Tight Transparent Food Grain Cereal Storage Container (2000ml),"Kitchen Storage, Container & Rack",884,144,298,https://cdn.shopify.com/s/files/1/1916/9825/products/617mOktJGbL._SL1324.jpg?v=1617924788,72,84,28,184,80,24,102,390,487,25,365
1456,Bike Phone Mount Anti Shake and Stable Cradle Clamp with 360° Rotation,Mobile Accessories,280,158,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_7f037726-3bc3-4962-9730-72f124a84cec.jpg?v=1623952925,79,42,22,143,80,24,114,361,451,25,338
0766,Kitchen Storage - Transparent Sealed Cans/Jars/Storage Box 4 Section (2000ml),"Kitchen Storage, Container & Rack",974,160,298,https://cdn.shopify.com/s/files/1/1916/9825/products/1_ee998766-8050-4702-8292-d701f6e63537.jpg?v=1617924432,80,84,30,194,80,24,103,401,501,25,376
2027,Maitri Heavy unbreakable Plastic Stylish look fully Transparent Large Glasses Set 300ml (6pcs),"Kitchen Storage, Container & Rack",634,166,298,https://cdn.shopify.com/s/files/1/1916/9825/products/61JtPh6jphL._SX425.jpg?v=1606578148,83,84,30,197,80,24,104,405,506,25,379
0776,Welcome Door Mat for Home/Work Entrance Outdoor,Home Decor,420,170,298,https://cdn.shopify.com/s/files/1/1916/9825/products/IMG-20200807-WA0039.jpg?v=1606574398,85,42,23,150,80,24,96,350,438,25,328
1645,28 cm Aluminum Alloy Magnetic Torpedo Level Metric Rulers,Hardware Fitting,105,170,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_d5ac78b2-6ffc-45dd-8475-650fa4f5c977.jpg?v=1623953018,85,42,23,150,80,24,96,350,438,25,328
0044,Effete Choco Coated Nut Butter Scotch 96 gm,Chocolate,100,178,298,https://cdn.shopify.com/s/files/1/1916/9825/products/512vvpiUf5L._SL1206.jpg?v=1606564355,89,42,24,155,80,24,97,356,445,25,334
0721,Spiralizer Vegetable Cutter Grater Slicer With Spiral Blades,Kitchen,259,194,298,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_d8dd604a-1ebe-41f1-9875-845a0beb2c90.jpg?v=1619125827,97,42,25,164,80,24,99,367,458,25,344
0558,40 Watt Hot Melt Glue Gun,Stationery,176,196,298,https://cdn.shopify.com/s/files/1/1916/9825/products/0558.jpg?v=1619125555,98,42,25,165,80,24,99,368,460,25,345
0861,washing strainer-Wash Basin Storage Organizer Rack,Home Improvement,57,42,300,https://cdn.shopify.com/s/files/1/1916/9825/products/IMG-20200711-WA0135.jpg?v=1606575545,21,42,11,74,80,24,85,263,328,25,246
0748,Plastic Glass Wiper and Kitchen Platform Wiper (Multicolor),Home Improvement,416,51,300,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_857220d8-621e-4182-9865-9d0fff4debea.jpg?v=1619125908,25.5,42,12,80,80,24,86,270,337,25,253
0555,stainless Steel Scissors with Cover 8inch,Stationery,99,84,310,https://cdn.shopify.com/s/files/1/1916/9825/products/0555.jpg?v=1619125549,42,42,15,99,80,24,89,292,364,25,273
2401,Plastic Storage Containers with Sliding Mouth (1100 ml),"Kitchen Storage, Container & Rack",503,74,318,https://cdn.shopify.com/s/files/1/1916/9825/products/2401_59964b9a-b7ac-4aa9-bfe5-fdc3c4c3e07b.jpg?v=1623244250,37,84,22,143,80,24,95,342,428,25,321
2146,Plastic 2 Sections Air Tight Transparent Food Grain Cereal Storage Container (2000ml) (With Box),"Kitchen Storage, Container & Rack",884,140,318,https://cdn.shopify.com/s/files/1/1916/9825/products/ab811400-c000-42d3-9584-cbdd8ff43883.jpg?v=1617924779,70,84,28,182,80,24,418,704,880,25,660
0480,Gardening Tool - Hand Weeder Straight,Garden,42,46,320,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_1783aa60-27a8-40f3-800f-d0de14d36e9b.jpg?v=1619125496,23,42,12,77,80,24,85,266,333,25,250
0267,Universal Car Air Vent Mount,Mobile Accessories,29,56,320,https://cdn.shopify.com/s/files/1/1916/9825/products/0267.jpg?v=1618531369,28,42,13,83,80,24,86,273,341,25,256
0244,-3pcs Mini Wire Brush Set (Steel/Nylon/Brass Brush),Home Improvement,106,58,320,https://cdn.shopify.com/s/files/1/1916/9825/products/0244.jpg?v=1618531325,29,42,13,84,80,24,86,274,343,25,257
0599,Slotted Screw Driver Standard(multicolor),Power & Hand tools,78,50,330,https://cdn.shopify.com/s/files/1/1916/9825/products/0599.jpg?v=1619125628,25,42,12,79,80,24,86,269,336,25,252
0644,"kinoki Cleansing Detox Foot Pads, Ginger & salt Foot Patch -10pcs (Free Size, White)","Beauty, Health & Personal Care",100,60,330,https://cdn.shopify.com/s/files/1/1916/9825/products/0644.jpg?v=1619125715,30,42,13,85,80,24,86,275,344,25,258
0282,Cell Phone Holder (small),Mobile Holder & Stand,192,82,330,https://cdn.shopify.com/s/files/1/1916/9825/products/0282.jpg?v=1618531397,41,42,15,98,80,24,88,290,363,25,272
1568,Stainless Steel Wire Hand Brush Metal Cleaner Rust Paint Removing Tool,Home Improvement,87,84,338,https://cdn.shopify.com/s/files/1/1916/9825/products/1568SKUCODE.jpg?v=1619126196,42,42,15,99,80,24,89,292,364,25,273
1117,Artistic Flat Painting Brush - Set of 3,Stationery,78,96,338,https://cdn.shopify.com/s/files/1/1916/9825/products/1117SKUCODE.jpg?v=1612488884,48,42,16,106,80,24,90,300,375,25,281
1347,Selfie Sticks Box with Aux Wire for All Smart Phones,Mobile Accessories,144,104,338,https://cdn.shopify.com/s/files/1/1916/9825/products/1347SKUCODE.jpg?v=1612488979,52,42,17,111,80,24,90,305,382,25,286
1362,Print Waterproof Canvas Laundry Bag,Home Improvement,356,108,338,https://cdn.shopify.com/s/files/1/1916/9825/products/1362SKUCODE.jpg?v=1614288306,54,42,17,113,80,24,238,455,569,25,427
1589,Rotatable Splash Proof 3 Modes Water Saving Nozzle Filter Faucet Sprayer,Home Improvement,80,110,338,https://cdn.shopify.com/s/files/1/1916/9825/products/1_698ede84-cbd5-4baf-9bcd-edaca8e33646.jpg?v=1629391887,55,42,17,114,80,24,91,309,386,25,290
2227,Multipurpose Decorative Multi Storage Mukhwas Dani/Serving Tray,Home Decor,766,118,338,https://cdn.shopify.com/s/files/1/1916/9825/products/2227SKUCODE.jpg?v=1612489248,59,84,26,169,80,24,99,372,465,25,349
0063,Premium Egg Cutter,Kitchen,72,70,350,https://cdn.shopify.com/s/files/1/1916/9825/products/0063.jpg?v=1619754494,35,42,14,91,80,24,87,282,353,25,265
0742,"Silicon Chocolate Molds, Candy Making Silicone Molds, Mini Baking Molds (Random Design 1 unit)",Kitchen,80,78,350,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_fd50434e-d6c9-48d8-abe3-07193447f4cb.jpg?v=1619125889,39,42,15,96,80,24,88,288,360,25,270
0561,Multipurpose Kitchen/Household/Garden Scissor,Stationery,80,110,350,https://cdn.shopify.com/s/files/1/1916/9825/products/0561.jpg?v=1619125562,55,42,17,114,80,24,91,309,386,25,290
1349,Mini Sealing Sealer Machine,Kitchen,54,116,358,https://cdn.shopify.com/s/files/1/1916/9825/products/1349_36cc53dd-e684-4b68-97a6-24abac007106.jpg?v=1625755266,58,42,18,118,80,24,94,316,395,25,296
1346,Wooden Clips for Photo Hanging & Home Decoration Pin Clips (Pack of 50),Home Improvement,100,116,358,https://cdn.shopify.com/s/files/1/1916/9825/products/1346SKUCODE_23c316b5-9ce3-4f5b-96a9-222cf8493843.jpg?v=1628791786,58,42,18,118,80,24,234,456,571,25,428
2256,Airtight Plastic Juice Glass/Sipper Bottle with Straw,"Kitchen Storage, Container & Rack",550,118,358,https://cdn.shopify.com/s/files/1/1916/9825/products/2256SKUCODE.jpg?v=1613684901,59,84,26,169,80,24,99,372,465,25,349
2253,Multipurpose Vegetables and Fruit Plastic Storage Bowl with Cap,"Kitchen Storage, Container & Rack",894,118,358,https://cdn.shopify.com/s/files/1/1916/9825/products/2253.jpg?v=1613684839,59,84,26,169,80,24,99,372,465,25,349
1417,Beard Apron Hair Clippings Catcher Grooming Bib,"Beauty, Health & Personal Care",362,130,358,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-07-28at6.42.55PM.jpg?v=1627573925,65,42,19,126,80,24,93,323,403,25,303
2026,Maitri Plastic Round Spice Box / Masala Dabba - Spice Jar (7pcs),"Kitchen Storage, Container & Rack",774,150,358,https://cdn.shopify.com/s/files/1/1916/9825/products/1_7bbfa13c-f4c6-442b-b2c2-15ca5127f39d.jpg?v=1606578142,75,84,29,188,80,24,102,394,493,25,370
0378,Adjustable Safe Soft Baby Shower cap,Baby Care,162,46,360,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_e07fcd3d-3e84-43cf-8d6f-6c62597b0efc.jpg?v=1618531702,23,42,12,77,80,24,85,266,333,25,250
0205,"Laundry Washing Ball, Wash Without Detergent (4pcs)",Home Improvement,96,52,360,https://cdn.shopify.com/s/files/1/1916/9825/products/0205.jpg?v=1618531226,26,42,12,80,80,24,86,270,337,25,253
0110,Stainless Steel Kitchen Manual Hand Oil Pump,Kitchen,305,70,360,https://cdn.shopify.com/s/files/1/1916/9825/products/0110.jpg?v=1617924245,35,42,14,91,80,24,87,282,353,25,265
0397,Tablet Pill Organizer Box With Snap Lids,"Beauty, Health & Personal Care",100,72,360,https://cdn.shopify.com/s/files/1/1916/9825/products/5c188d0b35a66b2ba7652a0d-large.jpg?v=1618531738,36,42,14,92,80,24,88,284,369,30,258
0152,Instant Immersion Heater Coffee/Tea/Soup,Kitchen,52,82,360,https://cdn.shopify.com/s/files/1/1916/9825/products/0152.jpg?v=1617924333,41,42,15,98,80,24,88,290,378,30,264
0559,Scissor Set (2 pcs),Stationery,76,94,360,https://cdn.shopify.com/s/files/1/1916/9825/products/0559.jpg?v=1619125558,47,42,16,105,80,24,90,299,388,30,272
0149,"Plastic Transparent Cans, Jars Storage Bottles, Storage Box (1100 ml, 1pc)","Kitchen Storage, Container & Rack",400,64,380,https://cdn.shopify.com/s/files/1/1916/9825/products/0149.jpg?v=1617924327,32,42,13,87,80,24,87,278,361,30,253
0510,Velvet Air Inflatable Travel Pillow (Blue),Travel,91,92,380,https://cdn.shopify.com/s/files/1/1916/9825/products/0510.jpg?v=1618531978,46,42,16,104,80,24,89,297,387,30,271
